File,timeISO8601,timeInt64,DMA1,DMA2,DMA3,DMA4,DMA5,DMA6,DMA7,DMA8,DMA9,DMA10,DMA11,DMA12,DMA13,DMA14,DMA15,DMA16,DMA17,DMA18,DMA19,DMA20,DMA21,DMA22,DMA23,DMA24,DMA25,DMA26,DMA27,DMA28,DMA29,DMA30,DMA31,DMA32,DMA33,DMA34,DMA35,DMA36,DMA37,DMA38,DMA39,DMA40,DMA41,DMA42,DMA43,DMA44,DMA45,DMA46,DMA47,DMA48,DMA49,DMA50,DMA51,DMA52,DMA53,DMA54,DMA55,DMA56,DMA57,DMA58,DMA59,DMA60,DMA61,DMA62,DMA63,DMA64,DMA65,DMA66,DMA67,DMA68,DMA69,DMA70,DMA71,DMA72,DMA73,DMA74,DMA75,DMA76,DMA77,DMA78,DMA79,DMA80,DMA81,DMA82,DMA83,DMA84,DMA85,DMA86,DMA87,DMA88,DMA89,DMA90,DMA91,DMA92,DMA93,DMA94,DMA95,DMA96,DMA97,DMA98,DMA99,DMA100,DMA101,DMA102,DMA103,DMA104,DMA105,DMA106,DMA107,DMA108,DMA109,DMA110,DMA111,DMA112,DMA113,DMA114,DMA115,DMA116,DMA117,DMA118,DMA119,DMA120,DMA121,DMA122,DMA123,DMA124,DMA125,DMA126
sgpaossmps/sgpaossmpsE13.a1.20200214.000000.nc,2020-02-14T00:45:00.0,63717324300000,3.6648297,4.7264113,9.195564,13.235593,15.289917,17.468504,22.036762,30.514162,37.203857,39.444485,56.55658,58.36121,62.61356,83.96589,94.06233,98.84211,115.41071,125.260216,130.4477,142.36086,153.5981,163.05557,155.61624,156.41574,168.0864,163.114,168.66089,164.56413,150.16397,151.45645,143.36107,136.8129,131.04657,133.42947,123.17064,114.6747,112.89682,119.017006,113.591515,111.916405,109.25109,113.53452,107.10569,109.20271,101.92162,91.17469,84.42043,74.048904,64.448296,56.45818,46.52815,40.451622,33.121426,27.862356,23.53385,18.273699,16.28587,13.054343,10.168332,12.027861,6.8282523,7.727303,6.670225,6.726392,6.0312395,5.304415,5.7633767,4.7934074,4.783245,3.8264258,4.5203085,3.9302356,3.8919547,2.815956,3.4343715,4.1417847,3.840272,2.7660816,2.5997875,3.332125,2.9067733,3.0580041,2.0931644,2.3423533,2.6909115,3.2367332,2.9124174,3.0855691,2.0333755,2.4211428,2.5469208,2.3393137,2.325283,1.8409867,1.4085191,1.4231939,0.96678054,1.4831883,0.48662874,0.54395676,0.4535516,0.30694354,0.41761285,0.21217036,0.16100961,0.2191681,0.0,0.11343692,0.115825266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sgpaossmps/sgpaossmpsE13.a1.20200214.000000.nc,2020-02-14T00:55:00.0,63717324900000,1.5477698,3.8970542,7.0666428,7.8139114,10.0059185,19.302158,24.395363,25.275078,28.060354,34.661346,55.564713,64.68328,60.40299,72.515785,96.74525,97.42798,112.45332,125.2494,133.75436,145.5427,156.54524,154.01399,152.77055,167.62733,172.44728,165.69864,167.31311,148.77505,146.71768,144.58496,140.36143,127.3007,125.56329,116.62655,123.30916,106.08266,109.405594,101.79322,96.7331,95.78629,92.87932,93.11676,90.63931,83.76804,84.13387,74.49967,71.65369,61.33316,48.728626,44.043,38.968372,32.094574,28.225882,23.012772,17.802578,15.238742,12.913049,11.109326,8.849867,8.100014,7.2268543,6.922476,6.286874,4.780656,4.8577247,4.4542155,3.9684808,3.9714572,4.475083,3.680171,4.217281,4.1847925,3.4536269,3.2384658,2.6433706,3.0432737,3.325974,3.2509732,3.1487553,3.3936725,2.8742375,2.4199574,2.4775774,2.3083808,2.1659603,2.7915277,2.3663857,3.2332647,2.310591,2.3411148,1.8338677,1.818544,1.6559769,1.6763135,1.5984229,1.6302526,1.0399138,1.052428,0.535212,0.54386324,0.7054415,0.46033707,0.62632525,0.37123564,0.10731892,0.3287209,0.33528903,0.2835376,0.05790482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sgpaossmps/sgpaossmpsE13.a1.20200214.000000.nc,2020-02-14T01:00:00.0,63717325200000,2.3191612,8.993771,11.39364,16.727821,11.879847,20.65962,27.21749,30.46672,39.81915,42.726254,53.284813,63.45299,73.09679,83.25385,101.89835,108.35332,122.973015,126.11305,132.63902,138.62128,153.22375,147.89636,143.0104,140.93484,147.6535,147.97202,141.98001,137.57138,122.62246,125.50386,112.73083,110.73875,103.810745,99.41082,97.32302,84.70714,93.46905,90.03995,80.71479,83.33646,86.222206,77.363716,77.32362,72.14749,65.29806,60.619583,58.312126,54.064743,42.994076,37.23742,33.869064,26.635582,21.621103,18.309805,15.885523,13.169291,9.8389225,8.917255,8.475787,6.435083,7.3447905,5.836803,5.1101,4.835682,4.82214,4.44302,4.6029353,4.578538,3.534539,3.736281,3.5803752,2.7087786,3.0708027,3.0173335,2.607308,2.4948244,2.7361042,2.7766452,3.1803715,2.3079119,2.7881205,1.7668834,2.1616266,2.090839,2.3605788,2.0965421,2.8640816,1.9595317,2.9103482,2.7192562,1.999926,1.9095204,1.9234055,1.9536487,1.4147664,1.6765697,0.8979712,0.9087788,0.7297479,0.39547598,0.50381094,0.86940736,0.26093358,0.053026967,0.10730332,0.10955281,0.055868495,0.11340566,0.057889193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sgpaossmps/sgpaossmpsE13.a1.20200214.000000.nc,2020-02-14T01:05:00.0,63717325500000,8.534757,6.5116844,8.501354,19.281933,18.693392,18.251213,31.948904,28.960026,46.595802,49.50234,60.733036,80.8314,71.44457,89.596695,102.82275,114.406715,126.77758,129.89114,131.7537,145.28004,164.54555,143.48036,150.4094,143.77347,143.79146,144.95842,141.67578,119.858246,113.33874,114.57072,98.20735,96.899055,88.08474,91.21768,74.80545,79.93134,83.06918,72.8055,74.23623,71.993515,69.91659,67.01217,64.346725,58.706852,53.14001,47.085094,43.09896,35.82836,33.242462,25.456697,25.13024,22.720594,18.381954,15.941981,12.645404,10.765219,8.932068,8.122286,8.605223,7.2652144,4.8569837,4.863854,5.9154377,4.3806496,3.8849914,3.8479064,3.8620057,4.456726,2.3747764,2.2430005,2.3866754,2.866017,2.5479188,2.874689,2.8367481,2.1101756,3.378418,2.8417091,2.8597946,3.019523,2.2872968,2.2737312,2.8027046,2.7660973,2.5030897,2.210857,2.3308773,2.2822244,2.4115736,2.6738367,1.8904614,2.235521,1.7134906,1.4483443,1.9098563,1.0734138,1.1367121,0.9466322,1.1335306,0.59448457,0.45263097,0.15552181,0.156883,0.32483315,0.31655648,0.10978713,0.16798024,0.1704602,0.1740583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sgpaossmps/sgpaossmpsE13.a1.20200214.000000.nc,2020-02-14T01:10:00.0,63717325800000,3.8707068,5.8474216,11.309878,18.505327,15.865371,25.362404,28.892012,37.782257,35.80926,48.551357,56.97684,65.37708,70.132545,87.718094,111.58285,113.446846,128.84,130.31854,139.653,145.02763,149.41733,154.6427,136.08817,143.88338,139.00793,139.06767,134.2586,114.89744,114.36849,110.59842,103.063965,98.91021,90.78669,87.840195,80.61257,77.662865,77.14454,74.58465,70.85547,68.394806,68.970436,67.940155,63.916588,56.61987,50.935726,46.66619,42.986343,37.804794,29.573261,27.332079,21.591173,20.032974,19.222185,14.0732765,13.751287,9.554238,8.333403,9.602089,7.2771015,6.5744104,5.5509815,5.9257326,5.013913,4.0625443,3.789416,3.4974995,4.175781,3.8754644,3.0395172,2.5142004,2.8450274,1.9893776,2.7464733,2.9009457,3.0245714,2.4934313,2.686723,2.2141447,1.9573649,2.549895,2.249609,1.9759364,2.761584,2.4755638,2.9323099,2.6678197,2.98194,2.2739477,2.8171058,1.8973713,2.7515182,2.1969473,2.1722724,1.2735287,1.2783314,1.117025,0.8508755,0.66975385,0.7298728,0.8405443,0.2519523,0.15345612,0.05218985,0.21213911,0.321988,0.16435264,0.27942055,0.11342129,0.05790482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sgpaossmps/sgpaossmpsE13.a1.20200214.000000.nc,2020-02-14T01:20:00.0,63717326400000,7.6837764,6.448502,13.329247,19.689995,27.979378,28.31473,40.316692,35.461197,41.773586,50.052383,63.966553,76.20993,75.22577,86.88341,101.80281,106.44176,121.87914,131.44464,123.73971,129.66463,141.80965,146.39626,123.126175,131.76659,124.365715,119.247925,118.60889,91.09785,96.05348,89.57297,76.61355,69.69002,68.666626,57.442535,56.690647,52.252148,49.942005,51.925556,45.10743,42.770943,43.337482,38.468307,32.190247,32.008194,25.000353,22.195969,19.812275,18.560635,14.375237,13.269678,12.45067,11.16449,10.252808,9.126788,10.373435,7.0196385,8.222715,5.5587993,6.0363955,6.3589993,5.257979,4.915027,4.1537547,4.4009695,3.9244535,2.6259747,3.1078298,3.0693357,3.523706,2.822265,2.7361915,2.7840242,2.3185668,2.5437799,1.9613402,2.3945656,2.4943085,3.1064458,1.729898,1.8623796,1.8951807,1.7838787,2.399737,2.384971,2.7507377,2.7307224,1.9276583,2.119415,2.000719,2.0773907,2.1352339,1.7259327,2.3309078,1.4651544,1.7736717,1.4037503,1.0129396,0.75902104,0.53076124,0.93157536,0.1998673,0.50722206,0.31055313,0.15778413,0.15965173,0.054331195,0.2770784,0.11246778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sgpaossmps/sgpaossmpsE13.a1.20200214.000000.nc,2020-02-14T01:25:00.0,63717326700000,7.5489264,1.449934,16.166042,24.59936,18.237247,30.242928,35.083397,45.03002,41.575253,55.663013,66.472,83.4301,72.484436,92.2662,114.373985,107.96493,122.76241,124.52227,132.37105,130.65364,132.93939,134.1561,119.690384,120.64933,130.49658,109.99599,109.96453,95.12074,89.5747,83.81485,69.95599,67.51685,60.96012,52.008465,54.5914,50.64471,48.115196,47.018536,42.712833,41.289074,35.93099,36.550888,33.297443,28.315548,24.378658,18.778717,14.140373,14.979907,12.684647,11.76632,10.59527,8.078912,8.74229,7.8346596,8.124468,7.1661205,6.650793,6.575468,6.3385553,6.774468,4.6920147,4.0017915,4.124571,5.076262,3.9716394,3.8257031,3.0663793,2.992821,2.6156154,2.310007,2.910981,1.9519641,3.565491,1.8176332,1.7888808,2.0100734,2.9284093,1.5849453,2.4079766,2.3219233,2.3626099,2.091749,2.3340683,3.0328302,2.1160243,2.4251156,2.703429,1.9135332,1.6424285,2.173033,1.7284379,2.126527,1.7711606,1.513096,1.6831743,1.5833879,0.7089016,0.9087631,0.7444275,0.42997703,0.5037954,0.61368364,0.26091793,0.31816182,0.10730332,0.054768596,0.0,0.17010067,0.11579401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sgpaossmps/sgpaossmpsE13.a1.20200214.000000.nc,2020-02-14T01:30:00.0,63717327000000,4.638207,6.4882865,9.883298,18.014578,21.247751,28.411266,34.41003,42.82287,45.769245,50.889355,63.00444,85.63518,77.92199,89.965385,107.16306,114.01223,121.27933,133.24661,122.811646,135.6111,144.615,130.47623,119.71994,120.13618,106.927895,105.794334,103.17319,90.223885,87.26806,77.49899,66.67998,59.1759,56.761707,56.278713,49.61639,48.26198,44.28366,42.56546,36.999958,35.96554,32.93725,28.43149,27.02137,22.476603,19.559263,16.530872,12.7877035,13.316439,9.882913,10.9396925,8.898509,9.296556,7.307737,6.9181023,6.7392626,7.3160725,5.9755406,5.6230516,5.3848934,5.4710064,5.12227,3.7000651,3.128774,4.058154,2.9490469,4.096376,2.7922661,2.5313146,2.6953993,1.992578,2.7124274,2.012505,1.7088989,2.7800097,2.1467853,2.6447427,1.6854585,1.9948069,2.4645226,1.8141109,1.6820428,2.243505,1.857317,1.5295694,1.9161558,1.9960194,2.6708472,2.268722,1.9714229,2.4592712,2.022389,2.314958,2.120321,1.2148498,1.3297333,1.024547,1.1815288,0.5622239,0.7077129,0.52883434,0.3022741,0.306834,0.41747177,0.15908091,0.32192555,0.16432141,0.0,0.056695014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sgpaossmps/sgpaossmpsE13.a1.20200214.000000.nc,2020-02-14T01:35:00.0,63717327300000,6.190906,5.195934,14.132907,12.020924,23.650057,31.14596,44.356815,43.714695,46.581028,52.695545,68.75526,77.68695,77.38632,86.60259,105.11396,102.35418,117.875885,131.11867,122.56961,127.250435,137.55237,113.829315,112.34327,111.94858,98.38918,102.4457,94.58201,84.83675,79.694084,69.380745,60.797752,57.167854,54.606377,51.109703,43.249664,41.736305,42.23171,44.32703,38.435577,33.12453,33.41196,28.3493,24.986015,22.60916,16.526474,15.256969,13.284226,11.480565,9.203577,9.354264,7.7211537,8.4032755,7.7108717,6.704037,6.75943,6.1191273,6.3142805,6.957584,4.535962,4.7718587,4.4512634,4.5148654,4.297855,3.7610998,4.2575054,3.024755,2.7392642,2.6577094,2.0991287,2.5079315,2.747719,2.3199399,3.2316902,2.724621,2.2019355,2.1712291,2.0266414,2.41399,3.210954,2.269727,2.0318186,2.0757062,1.9802111,1.8372684,2.366219,1.510392,2.0055249,2.4433908,2.1918356,2.6126776,2.2802463,1.855327,1.7205685,1.6040959,1.1331283,1.2575877,0.89808047,0.7540219,0.54676825,0.44497478,0.40308937,0.51147866,0.4175345,0.3182087,0.10731892,0.21913686,0.22352082,0.1701163,0.11580964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sgpaossmps/sgpaossmpsE13.a1.20200214.000000.nc,2020-02-14T01:45:00.0,63717327900000,6.9130044,5.8016243,14.727627,17.894732,17.150797,22.059479,31.878769,40.824593,43.522648,47.8004,64.62425,70.28104,75.014,74.840485,105.53505,102.6612,117.902435,124.12265,119.609924,121.721596,136.536,125.192314,118.06675,113.74691,116.262,109.927956,95.7763,89.827576,83.643745,73.78562,67.47428,57.88179,55.759117,50.788464,45.41944,43.4322,42.450344,41.285297,34.905823,33.434784,28.984575,27.330975,22.623812,18.59935,16.554548,12.815895,11.403136,10.338582,9.873329,8.672288,8.404712,7.6262207,7.310579,7.316203,6.8938856,6.2421627,6.7538757,6.716515,5.413114,4.4149184,4.8715596,4.1601577,4.3086557,3.8923903,3.1718893,3.4926858,3.314109,2.7185917,2.6554453,2.9246824,2.458881,2.0707345,2.1045437,2.4860625,2.8316634,2.3581617,2.668549,2.304345,2.4656656,2.5401075,1.9621414,1.6660979,1.9492029,2.4811714,2.084744,1.3685863,2.159935,2.2538588,1.9122337,1.999131,1.8877198,1.7173831,1.6298996,1.1501765,1.9165418,1.0094676,0.79561573,0.61790264,0.9167254,0.63735753,0.4496819,0.30431446,0.4658062,0.3681265,0.15963612,0.16297796,0.055415675,0.11246778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sgpaossmps/sgpaossmpsE13.a1.20200214.000000.nc,2020-02-14T01:50:00.0,63717328200000,2.3156157,5.8305497,14.802171,11.391523,21.77701,24.463915,37.48329,38.05027,37.058197,49.035023,52.680042,73.44723,68.62867,87.72671,98.24561,106.08078,127.0862,127.58808,120.12862,128.79568,132.91649,127.295616,121.71207,117.17494,116.35712,117.04564,109.28386,100.51517,83.80553,74.56993,71.44344,59.682102,59.81342,50.31401,45.54935,43.90772,50.487816,40.08808,36.483173,38.386173,32.92348,27.779284,26.87756,21.440102,17.01311,15.111676,13.416238,11.160133,8.295175,9.445413,8.528106,8.324928,8.194957,6.103835,7.2749186,6.3151584,5.995678,5.240316,4.719987,4.5965056,4.0323415,4.947595,4.3081064,3.6608572,4.299829,2.9220495,2.2141094,2.1322448,2.4596744,2.0681987,2.4186757,2.6449802,1.6825881,2.0362492,1.850336,2.0445833,1.9203001,2.2121327,2.1348317,2.3240743,1.8920895,2.2791514,2.1474566,3.0869431,2.1370862,2.43609,2.3624005,2.668924,1.5253847,1.7696396,1.5436554,2.0540202,1.2033666,1.2934066,1.3273064,1.162122,0.80196905,0.9070915,0.9226285,0.44410172,0.45258418,0.4083817,0.31252787,0.052933224,0.10711603,0.0,0.11153401,0.11318682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sgpaossmps/sgpaossmpsE13.a1.20200214.000000.nc,2020-02-14T01:55:00.0,63717328500000,2.3123004,4.5287127,9.855336,10.778614,13.594554,25.169022,31.770044,36.488976,45.378555,43.86779,50.67662,61.535942,66.84715,85.060036,99.09401,101.19063,114.52587,114.84304,131.1647,129.41585,133.60785,137.56882,129.65593,126.46889,129.07957,124.545586,117.776436,104.57181,95.370026,91.193214,70.98373,69.96341,61.15875,59.539528,54.02437,46.946754,49.057114,45.872807,39.313347,38.37211,39.17145,31.511435,29.44019,25.324041,21.604958,17.550241,13.18149,12.665288,9.673968,9.8719,7.370596,6.4546647,6.3277345,7.0835805,6.498781,6.9052625,6.194593,4.945886,4.974364,4.8755474,4.3132696,4.021878,3.57737,3.8969524,3.3548005,3.4002035,3.027126,2.6016612,3.016332,2.322436,2.3755887,1.8533895,1.5607387,2.2339852,2.0404122,2.111099,1.9907931,2.4739923,2.0409544,2.1828055,2.2114995,2.5559363,2.458648,2.192429,2.377094,2.2012918,2.453873,1.7182747,2.202873,2.5215569,2.1622455,1.869249,1.9476703,1.1176832,1.9603032,1.2325128,0.8586494,0.38186175,0.48550436,0.5920057,0.150825,0.40828782,0.36454532,0.1587528,0.16063502,0.16399336,0.16727759,0.282928,0.17333937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sgpaossmps/sgpaossmpsE13.a1.20200214.000000.nc,2020-02-14T02:05:00.0,63717329100000,4.646581,5.199475,9.192326,14.744103,14.327947,16.240004,19.688345,24.941893,29.793392,37.70993,54.10935,69.572426,60.83485,78.609505,90.688354,99.928,113.3447,126.87914,120.94797,132.90361,140.6831,145.38765,138.52252,133.27841,145.00793,135.48764,131.17188,110.44522,113.79341,97.4301,84.74751,80.84849,77.10889,68.40194,65.87088,56.2166,56.28545,54.621807,48.09167,44.919235,42.99396,38.833508,37.66916,30.736143,25.840437,22.708542,18.285135,15.211119,12.442984,10.1644125,9.775177,8.992721,7.8124127,6.8780313,7.5915494,6.0161138,5.978874,5.3071566,5.151694,5.0260406,4.561232,4.8816495,3.9969702,3.4239986,3.003065,3.305416,3.3196495,2.6422338,2.2409198,2.3203256,2.2004683,2.813077,1.8912681,1.949728,2.317211,1.9242446,2.1898334,2.4304645,3.07987,1.3182836,1.9938341,2.668453,2.3458037,1.8744029,2.2096462,2.2991374,2.4830456,2.374722,2.471438,1.702238,2.118145,1.4566791,1.9744195,2.0771577,1.6037307,1.5853275,1.134558,0.9568337,0.3892749,0.34613305,0.4031362,0.3580695,0.3131861,0.31823993,0.10733453,0.054784216,0.055884108,0.056710646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sgpaossmps/sgpaossmpsE13.a1.20200214.000000.nc,2020-02-14T02:10:00.0,63717329400000,5.376722,9.024806,5.912761,12.865571,16.699383,18.718317,21.160902,37.54372,40.00212,42.282875,54.386707,59.98371,62.55353,77.94474,90.97986,101.106514,110.6227,126.89669,121.26563,139.53162,137.27094,145.38329,135.35757,135.44676,137.89821,129.91998,132.78539,113.02235,111.84139,101.037254,87.609024,80.38896,72.34377,66.96895,58.75817,51.47969,54.749817,49.35064,48.094177,45.526527,42.945145,39.34294,35.010742,32.090878,27.371563,21.836756,18.751549,16.362068,12.693679,11.066374,9.586687,7.9590135,8.089953,6.876157,6.1051254,6.0486193,6.069177,5.464048,5.3187513,4.589698,4.9924755,4.3030353,3.5533192,4.167038,3.7771897,4.4555483,2.9103239,2.5609474,2.761374,3.1728535,2.2006414,2.0743642,2.4722884,1.9200644,2.226702,1.6260039,1.8816234,2.5051334,3.177913,2.66166,2.743657,1.9886985,1.745097,2.1137676,2.0913377,2.5103428,2.5604298,2.4391978,1.6097881,2.0232723,2.3057783,1.2535943,2.0592604,1.0602096,1.0459344,1.4057525,0.9626907,1.1871568,0.86097413,0.35082573,0.6495492,0.6520399,0.36976433,0.42071602,0.15963612,0.21730916,0.11083135,0.11246778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sgpaossmps/sgpaossmpsE13.a1.20200214.000000.nc,2020-02-14T02:15:00.0,63717329700000,1.5471789,3.8956935,14.128239,13.21892,12.276079,17.103455,24.410536,27.819487,31.752205,33.666084,53.01796,62.42793,52.52073,79.67276,82.33066,97.450356,102.32051,117.58286,115.16989,145.59364,138.76387,131.36357,124.86331,135.00102,138.1081,130.08594,123.37032,108.69652,105.228546,92.7077,83.09881,76.01581,65.27655,64.190575,59.08574,51.12834,49.167835,47.740746,44.86083,44.10018,40.51836,37.952766,35.189686,31.597275,25.178469,19.170378,17.491512,15.492666,11.865241,11.1200485,8.533009,8.80338,6.9869184,6.478151,6.6269174,5.161404,6.349732,5.7040215,4.90963,5.0701776,4.2441573,3.676691,4.3452816,4.082864,3.6778777,3.6206367,3.175789,2.5892305,2.6859608,2.3701036,2.8123026,2.603627,2.3300633,2.3439808,1.5145385,2.199197,2.3082857,1.7906386,2.3553615,2.6687047,2.229469,2.7845778,1.4597174,2.0488133,2.4361231,2.179437,1.9629333,2.6424356,2.4405246,2.448945,1.8961006,1.5588677,2.0047312,1.6587836,1.4215771,1.3041083,0.8035145,0.94714767,0.75089276,0.9772078,0.9573002,0.35800692,0.5218985,0.27218112,0.47583362,0.21912125,0.11175261,0.11340566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sgpaossmps/sgpaossmpsE13.a1.20200214.000000.nc,2020-02-14T02:20:00.0,63717330000000,4.638207,3.2441502,6.353551,7.806323,15.9041,17.970259,25.143559,30.09908,29.650463,33.53561,47.73842,58.616413,56.09309,66.10199,84.73923,97.43452,105.53453,111.48621,117.24391,128.51793,135.51242,135.2015,135.79382,127.96677,135.42749,131.41898,119.598816,107.49147,101.50757,95.425354,84.21553,75.14485,71.90894,57.842506,55.35587,52.336536,50.795044,49.503468,42.706635,44.754738,42.93749,39.81707,36.750393,29.330555,26.575785,21.750767,16.83834,14.301527,10.692042,9.902437,9.194684,7.6037016,7.7753,7.299409,7.0935864,5.6416783,5.025954,5.535,4.8797793,4.9870524,5.1505113,3.9964156,5.0046034,3.3261225,3.097202,3.2085907,3.0981145,3.2489533,3.3449984,2.283242,2.6495605,2.1118553,2.8903027,1.9592459,2.460241,2.820814,2.9487555,1.9357476,2.5374007,1.971495,1.4810826,2.9487994,2.3707104,2.4609997,2.558338,1.7583407,2.2838645,2.0144951,2.582767,2.0281224,2.6017075,1.6732187,1.7693638,2.1265705,1.3963537,0.7705767,0.945223,0.57395643,0.5837796,0.59320617,0.3022741,0.51140046,0.15655388,0.31816182,0.21462226,0.054768596,0.2234896,0.11340566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sgpaossmps/sgpaossmpsE13.a1.20200214.000000.nc,2020-02-14T02:30:00.0,63717330600000,5.4069467,4.5380583,12.695818,13.798182,16.796444,19.774874,29.820045,40.894737,34.72082,42.6501,51.458267,61.331715,56.110603,71.84565,78.292854,90.79186,105.652885,105.37247,111.753944,118.53813,130.24898,137.47537,119.88397,128.11508,114.37624,110.182724,117.3691,97.715164,91.88462,84.98094,72.96716,70.388054,60.064213,53.8687,50.485863,45.590233,47.229366,46.48348,45.00239,43.195847,41.903576,36.1137,31.8749,26.238056,23.230087,19.357674,15.589226,12.614937,11.691425,9.695128,8.627566,7.976717,7.9851832,7.282822,7.2571387,6.166235,6.5190787,5.1393414,5.67971,5.0014133,4.4269905,5.0853925,3.5189857,3.8369126,3.819732,3.140993,2.9974625,3.2307935,3.1634393,2.5041792,2.7536247,2.1498735,3.568513,3.1216402,2.210118,2.2859805,2.7073505,2.1518002,1.9085078,2.5079696,2.1969178,2.211982,2.1992826,2.4827447,2.1752098,1.992043,2.2688425,1.6965115,2.0689828,1.5912004,2.476463,2.0526655,1.29302,2.0665612,1.0918877,1.5806506,0.9907889,0.6684572,0.72846735,0.43774092,0.45514318,0.7698471,0.20838325,0.26466614,0.10711603,0.10936535,0.16732442,0.2264049,0.057795417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sgpaossmps/sgpaossmpsE13.a1.20200214.000000.nc,2020-02-14T02:35:00.0,63717330900000,9.190238,7.0705094,10.48987,17.392767,14.745061,21.272348,18.689465,22.438057,33.668896,38.944984,47.66917,55.387367,54.64128,70.34787,88.92858,84.57397,104.68236,113.61038,113.18218,113.08748,133.4805,131.0647,123.11359,118.597046,125.64649,120.93241,112.65195,98.59898,89.52604,82.833115,72.690384,68.80048,63.37062,53.589714,49.35902,49.46134,47.18579,48.171814,43.56031,44.744167,39.19315,35.64133,35.084652,29.028307,22.462446,19.400885,17.509945,13.500055,12.224194,9.884607,7.9694,7.479682,6.936746,6.708359,6.5044317,6.2111006,5.7899427,4.844626,5.012476,4.9948225,5.1190896,4.945133,3.627889,3.4497366,3.9649162,3.9119604,2.255811,3.0100543,3.7887065,3.239266,2.2135708,3.1231177,2.6203866,2.7764463,2.4725542,2.631878,2.6116512,2.6265213,2.1576161,2.180764,1.7011834,1.596398,1.9322395,2.2552025,1.9378426,2.203092,1.8159021,2.159781,2.3327124,2.1036444,1.9988977,2.2208672,1.6212748,1.3080723,1.5430598,1.0140822,1.2630135,0.99415594,0.7643543,0.49545577,0.59838474,0.40493888,0.20659658,0.20993617,0.15932398,0.0,0.11059714,0.22448224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
